"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19978","Place Order: Login before Checkout","chromium","Sat Apr 25 03:07:50 UTC 2026","passed","Sat Apr 25 03:08:10 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5745","View & Cart Brand Products","chromium","Sat Apr 25 03:07:50 UTC 2026","passed","Sat Apr 25 03:07:55 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","2369","Verify all products and product detail page","chromium","Sat Apr 25 03:08:25 UTC 2026","passed","Sat Apr 25 03:08:27 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3277","Logout User","chromium","Sat Apr 25 03:08:23 UTC 2026","passed","Sat Apr 25 03:08:26 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","3616","Submit contact us form successfully","chromium","Sat Apr 25 03:08:11 UTC 2026","passed","Sat Apr 25 03:08:15 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","2867","Verify Subscription in Cart page","chromium","Sat Apr 25 03:08:14 UTC 2026","passed","Sat Apr 25 03:08:17 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5074","Register user","chromium","Sat Apr 25 03:08:33 UTC 2026","passed","Sat Apr 25 03:08:38 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","8232","Add to cart from Recommended items","chromium","Sat Apr 25 03:08:14 UTC 2026","passed","Sat Apr 25 03:08:23 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","18809","Place Order: Register before Checkout","chromium","Sat Apr 25 03:07:50 UTC 2026","passed","Sat Apr 25 03:08:09 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","15375","Search Products and Verify Cart After Login","chromium","Sat Apr 25 03:08:29 UTC 2026","passed","Sat Apr 25 03:08:44 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","1925","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Sat Apr 25 03:08:17 UTC 2026","passed","Sat Apr 25 03:08:19 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2736","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Sat Apr 25 03:08:15 UTC 2026","passed","Sat Apr 25 03:08:17 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5066","Add Products in Cart","chromium","Sat Apr 25 03:08:26 UTC 2026","passed","Sat Apr 25 03:08:31 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","8880","Login User with correct email and password","chromium","Sat Apr 25 03:08:19 UTC 2026","passed","Sat Apr 25 03:08:28 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","4821","View Category Products","chromium","Sat Apr 25 03:07:50 UTC 2026","passed","Sat Apr 25 03:07:54 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","14133","Verify address details in checkout page","chromium","Sat Apr 25 03:07:57 UTC 2026","passed","Sat Apr 25 03:08:11 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2321","Verify Subscription in home page","chromium","Sat Apr 25 03:08:12 UTC 2026","passed","Sat Apr 25 03:08:14 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","16611","Download Invoice after purchase order","chromium","Sat Apr 25 03:07:58 UTC 2026","passed","Sat Apr 25 03:08:14 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7358","Login User with incorrect email and password","chromium","Sat Apr 25 03:08:17 UTC 2026","passed","Sat Apr 25 03:08:25 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","4178","Search Product","chromium","Sat Apr 25 03:08:28 UTC 2026","passed","Sat Apr 25 03:08:32 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3883","Add review on product","chromium","Sat Apr 25 03:08:31 UTC 2026","passed","Sat Apr 25 03:08:35 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2146","Navigate to test cases page successfully","chromium","Sat Apr 25 03:08:35 UTC 2026","passed","Sat Apr 25 03:08:37 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","4157","Remove Products From Cart","chromium","Sat Apr 25 03:08:27 UTC 2026","passed","Sat Apr 25 03:08:31 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3019","Verify Product quantity in Cart","chromium","Sat Apr 25 03:08:26 UTC 2026","passed","Sat Apr 25 03:08:29 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","15415","Place Order: Register while Checkout","chromium","Sat Apr 25 03:08:11 UTC 2026","passed","Sat Apr 25 03:08:26 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3147","Register user with existing email","chromium","Sat Apr 25 03:08:31 UTC 2026","passed","Sat Apr 25 03:08:35 UTC 2026","Register","features/register/register.feature.spec.js","",""
