"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2964","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Fri Mar 27 03:08:53 UTC 2026","passed","Fri Mar 27 03:08:56 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3457","Add review on product","chromium","Fri Mar 27 03:09:09 UTC 2026","passed","Fri Mar 27 03:09:13 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","18425","Place Order: Register before Checkout","chromium","Fri Mar 27 03:08:30 UTC 2026","passed","Fri Mar 27 03:08:49 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2646","Search Product","chromium","Fri Mar 27 03:09:06 UTC 2026","passed","Fri Mar 27 03:09:09 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2212","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Fri Mar 27 03:08:55 UTC 2026","passed","Fri Mar 27 03:08:57 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4607","View Category Products","chromium","Fri Mar 27 03:08:30 UTC 2026","passed","Fri Mar 27 03:08:35 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","4640","Register user","chromium","Fri Mar 27 03:09:11 UTC 2026","passed","Fri Mar 27 03:09:15 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","7226","Verify Product quantity in Cart","chromium","Fri Mar 27 03:09:03 UTC 2026","passed","Fri Mar 27 03:09:11 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2756","Remove Products From Cart","chromium","Fri Mar 27 03:09:05 UTC 2026","passed","Fri Mar 27 03:09:08 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","19547","Place Order: Login before Checkout","chromium","Fri Mar 27 03:08:31 UTC 2026","passed","Fri Mar 27 03:08:50 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1967","Verify all products and product detail page","chromium","Fri Mar 27 03:09:03 UTC 2026","passed","Fri Mar 27 03:09:05 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","13533","Verify address details in checkout page","chromium","Fri Mar 27 03:08:36 UTC 2026","passed","Fri Mar 27 03:08:49 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1886","Navigate to test cases page successfully","chromium","Fri Mar 27 03:09:13 UTC 2026","passed","Fri Mar 27 03:09:14 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","2693","Verify Subscription in Cart page","chromium","Fri Mar 27 03:08:52 UTC 2026","passed","Fri Mar 27 03:08:55 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","15919","Place Order: Register while Checkout","chromium","Fri Mar 27 03:08:49 UTC 2026","passed","Fri Mar 27 03:09:05 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1650","Verify Subscription in home page","chromium","Fri Mar 27 03:08:51 UTC 2026","passed","Fri Mar 27 03:08:52 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","8829","Login User with correct email and password","chromium","Fri Mar 27 03:08:57 UTC 2026","passed","Fri Mar 27 03:09:06 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2966","Register user with existing email","chromium","Fri Mar 27 03:09:10 UTC 2026","passed","Fri Mar 27 03:09:13 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","16220","Download Invoice after purchase order","chromium","Fri Mar 27 03:08:36 UTC 2026","passed","Fri Mar 27 03:08:53 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4719","Add Products in Cart","chromium","Fri Mar 27 03:09:05 UTC 2026","passed","Fri Mar 27 03:09:10 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","7553","Login User with incorrect email and password","chromium","Fri Mar 27 03:08:56 UTC 2026","passed","Fri Mar 27 03:09:03 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","7932","Add to cart from Recommended items","chromium","Fri Mar 27 03:08:53 UTC 2026","passed","Fri Mar 27 03:09:01 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5302","View & Cart Brand Products","chromium","Fri Mar 27 03:08:30 UTC 2026","passed","Fri Mar 27 03:08:36 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","3151","Submit contact us form successfully","chromium","Fri Mar 27 03:08:50 UTC 2026","passed","Fri Mar 27 03:08:53 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","2721","Logout User","chromium","Fri Mar 27 03:09:01 UTC 2026","passed","Fri Mar 27 03:09:03 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","13705","Search Products and Verify Cart After Login","chromium","Fri Mar 27 03:09:08 UTC 2026","passed","Fri Mar 27 03:09:22 UTC 2026","Products","features/products/products.feature.spec.js","",""
