"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5733","Register user","chromium","Mon Mar 16 03:10:11 UTC 2026","passed","Mon Mar 16 03:10:16 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","3613","Submit contact us form successfully","chromium","Mon Mar 16 03:09:50 UTC 2026","passed","Mon Mar 16 03:09:54 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","3373","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Mon Mar 16 03:09:54 UTC 2026","passed","Mon Mar 16 03:09:57 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","15443","Place Order: Register while Checkout","chromium","Mon Mar 16 03:09:48 UTC 2026","passed","Mon Mar 16 03:10:03 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","21089","Place Order: Login before Checkout","chromium","Mon Mar 16 03:09:28 UTC 2026","passed","Mon Mar 16 03:09:49 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3749","Login User with correct email and password","chromium","Mon Mar 16 03:09:58 UTC 2026","passed","Mon Mar 16 03:10:01 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","5020","View Category Products","chromium","Mon Mar 16 03:09:28 UTC 2026","passed","Mon Mar 16 03:09:33 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","7439","Login User with incorrect email and password","chromium","Mon Mar 16 03:09:57 UTC 2026","passed","Mon Mar 16 03:10:05 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","8968","Logout User","chromium","Mon Mar 16 03:10:02 UTC 2026","passed","Mon Mar 16 03:10:10 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2385","Verify all products and product detail page","chromium","Mon Mar 16 03:10:03 UTC 2026","passed","Mon Mar 16 03:10:06 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","17474","Download Invoice after purchase order","chromium","Mon Mar 16 03:09:36 UTC 2026","passed","Mon Mar 16 03:09:53 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","13445","Add to cart from Recommended items","chromium","Mon Mar 16 03:09:53 UTC 2026","passed","Mon Mar 16 03:10:07 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","17699","Place Order: Register before Checkout","chromium","Mon Mar 16 03:09:28 UTC 2026","passed","Mon Mar 16 03:09:46 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","8298","Register user with existing email","chromium","Mon Mar 16 03:10:11 UTC 2026","passed","Mon Mar 16 03:10:19 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","3693","Remove Products From Cart","chromium","Mon Mar 16 03:10:07 UTC 2026","passed","Mon Mar 16 03:10:11 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5570","View & Cart Brand Products","chromium","Mon Mar 16 03:09:28 UTC 2026","passed","Mon Mar 16 03:09:34 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","3778","Add review on product","chromium","Mon Mar 16 03:10:11 UTC 2026","passed","Mon Mar 16 03:10:14 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","9545","Search Products and Verify Cart After Login","chromium","Mon Mar 16 03:10:09 UTC 2026","passed","Mon Mar 16 03:10:19 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4610","Add Products in Cart","chromium","Mon Mar 16 03:10:06 UTC 2026","passed","Mon Mar 16 03:10:10 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","14612","Verify address details in checkout page","chromium","Mon Mar 16 03:09:35 UTC 2026","passed","Mon Mar 16 03:09:50 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1500","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Mon Mar 16 03:09:56 UTC 2026","passed","Mon Mar 16 03:09:58 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2287","Verify Product quantity in Cart","chromium","Mon Mar 16 03:10:05 UTC 2026","passed","Mon Mar 16 03:10:07 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","6825","Navigate to test cases page successfully","chromium","Mon Mar 16 03:10:14 UTC 2026","passed","Mon Mar 16 03:10:21 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","2663","Verify Subscription in Cart page","chromium","Mon Mar 16 03:09:53 UTC 2026","passed","Mon Mar 16 03:09:56 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2459","Search Product","chromium","Mon Mar 16 03:10:07 UTC 2026","passed","Mon Mar 16 03:10:09 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2039","Verify Subscription in home page","chromium","Mon Mar 16 03:09:51 UTC 2026","passed","Mon Mar 16 03:09:53 UTC 2026","Home","features/home/home.feature.spec.js","",""
