"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2587","Logout User","chromium","Sun Mar 15 03:08:29 UTC 2026","passed","Sun Mar 15 03:08:31 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","4998","Add Products in Cart","chromium","Sun Mar 15 03:08:33 UTC 2026","passed","Sun Mar 15 03:08:38 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2241","Verify Subscription in Cart page","chromium","Sun Mar 15 03:08:21 UTC 2026","passed","Sun Mar 15 03:08:23 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4833","Register user","chromium","Sun Mar 15 03:08:38 UTC 2026","passed","Sun Mar 15 03:08:43 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","13596","Add to cart from Recommended items","chromium","Sun Mar 15 03:08:21 UTC 2026","passed","Sun Mar 15 03:08:35 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4438","View Category Products","chromium","Sun Mar 15 03:07:59 UTC 2026","passed","Sun Mar 15 03:08:04 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","9163","Search Products and Verify Cart After Login","chromium","Sun Mar 15 03:08:35 UTC 2026","passed","Sun Mar 15 03:08:44 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","18304","Place Order: Register before Checkout","chromium","Sun Mar 15 03:07:59 UTC 2026","passed","Sun Mar 15 03:08:18 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","19504","Place Order: Login before Checkout","chromium","Sun Mar 15 03:07:59 UTC 2026","passed","Sun Mar 15 03:08:19 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1498","Verify Subscription in home page","chromium","Sun Mar 15 03:08:19 UTC 2026","passed","Sun Mar 15 03:08:21 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3304","Login User with correct email and password","chromium","Sun Mar 15 03:08:25 UTC 2026","passed","Sun Mar 15 03:08:29 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2056","Verify all products and product detail page","chromium","Sun Mar 15 03:08:31 UTC 2026","passed","Sun Mar 15 03:08:33 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3381","Remove Products From Cart","chromium","Sun Mar 15 03:08:33 UTC 2026","passed","Sun Mar 15 03:08:37 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3438","Search Product","chromium","Sun Mar 15 03:08:34 UTC 2026","passed","Sun Mar 15 03:08:38 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","14629","Place Order: Register while Checkout","chromium","Sun Mar 15 03:08:18 UTC 2026","passed","Sun Mar 15 03:08:33 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2414","Verify Product quantity in Cart","chromium","Sun Mar 15 03:08:32 UTC 2026","passed","Sun Mar 15 03:08:34 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","1700","Navigate to test cases page successfully","chromium","Sun Mar 15 03:08:41 UTC 2026","passed","Sun Mar 15 03:08:42 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","7804","Register user with existing email","chromium","Sun Mar 15 03:08:38 UTC 2026","passed","Sun Mar 15 03:08:46 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","6824","Login User with incorrect email and password","chromium","Sun Mar 15 03:08:25 UTC 2026","passed","Sun Mar 15 03:08:32 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","16312","Download Invoice after purchase order","chromium","Sun Mar 15 03:08:05 UTC 2026","passed","Sun Mar 15 03:08:21 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2003","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Sun Mar 15 03:08:23 UTC 2026","passed","Sun Mar 15 03:08:25 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3515","Add review on product","chromium","Sun Mar 15 03:08:37 UTC 2026","passed","Sun Mar 15 03:08:40 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3288","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Sun Mar 15 03:08:21 UTC 2026","passed","Sun Mar 15 03:08:25 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5182","View & Cart Brand Products","chromium","Sun Mar 15 03:07:59 UTC 2026","passed","Sun Mar 15 03:08:04 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","13802","Verify address details in checkout page","chromium","Sun Mar 15 03:08:04 UTC 2026","passed","Sun Mar 15 03:08:18 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3168","Submit contact us form successfully","chromium","Sun Mar 15 03:08:18 UTC 2026","passed","Sun Mar 15 03:08:21 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
