"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2621","Verify Subscription in Cart page","chromium","Thu Apr 16 03:10:07 UTC 2026","passed","Thu Apr 16 03:10:10 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","8465","Search Products and Verify Cart After Login","chromium","Thu Apr 16 03:10:26 UTC 2026","passed","Thu Apr 16 03:10:34 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3297","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Thu Apr 16 03:10:08 UTC 2026","passed","Thu Apr 16 03:10:12 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3334","Verify Product quantity in Cart","chromium","Thu Apr 16 03:10:22 UTC 2026","passed","Thu Apr 16 03:10:25 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2513","Search Product","chromium","Thu Apr 16 03:10:25 UTC 2026","passed","Thu Apr 16 03:10:28 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3938","Remove Products From Cart","chromium","Thu Apr 16 03:10:22 UTC 2026","passed","Thu Apr 16 03:10:26 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","9492","Login User with correct email and password","chromium","Thu Apr 16 03:10:12 UTC 2026","passed","Thu Apr 16 03:10:22 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2493","Verify all products and product detail page","chromium","Thu Apr 16 03:10:19 UTC 2026","passed","Thu Apr 16 03:10:22 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5613","View Category Products","chromium","Thu Apr 16 03:09:41 UTC 2026","passed","Thu Apr 16 03:09:47 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","5232","Add Products in Cart","chromium","Thu Apr 16 03:10:22 UTC 2026","passed","Thu Apr 16 03:10:27 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","22902","Place Order: Login before Checkout","chromium","Thu Apr 16 03:09:41 UTC 2026","passed","Thu Apr 16 03:10:04 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4563","Register user","chromium","Thu Apr 16 03:10:30 UTC 2026","passed","Thu Apr 16 03:10:34 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","7768","Register user with existing email","chromium","Thu Apr 16 03:10:28 UTC 2026","passed","Thu Apr 16 03:10:35 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","7345","Login User with incorrect email and password","chromium","Thu Apr 16 03:10:12 UTC 2026","passed","Thu Apr 16 03:10:19 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","5673","View & Cart Brand Products","chromium","Thu Apr 16 03:09:41 UTC 2026","passed","Thu Apr 16 03:09:47 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","1551","Verify Subscription in home page","chromium","Thu Apr 16 03:10:06 UTC 2026","passed","Thu Apr 16 03:10:07 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3496","Add review on product","chromium","Thu Apr 16 03:10:27 UTC 2026","passed","Thu Apr 16 03:10:31 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","16142","Place Order: Register while Checkout","chromium","Thu Apr 16 03:10:03 UTC 2026","passed","Thu Apr 16 03:10:19 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1947","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Thu Apr 16 03:10:10 UTC 2026","passed","Thu Apr 16 03:10:12 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","20304","Place Order: Register before Checkout","chromium","Thu Apr 16 03:09:41 UTC 2026","passed","Thu Apr 16 03:10:02 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","13674","Add to cart from Recommended items","chromium","Thu Apr 16 03:10:08 UTC 2026","passed","Thu Apr 16 03:10:22 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3786","Submit contact us form successfully","chromium","Thu Apr 16 03:10:05 UTC 2026","passed","Thu Apr 16 03:10:08 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","19397","Download Invoice after purchase order","chromium","Thu Apr 16 03:09:49 UTC 2026","passed","Thu Apr 16 03:10:08 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","15924","Verify address details in checkout page","chromium","Thu Apr 16 03:09:49 UTC 2026","passed","Thu Apr 16 03:10:05 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7237","Navigate to test cases page successfully","chromium","Thu Apr 16 03:10:31 UTC 2026","passed","Thu Apr 16 03:10:38 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","10338","Logout User","chromium","Thu Apr 16 03:10:19 UTC 2026","passed","Thu Apr 16 03:10:29 UTC 2026","Login","features/login/login.feature.spec.js","",""
