"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2982","Verify all products and product detail page","chromium","Sat May 02 03:10:05 UTC 2026","passed","Sat May 02 03:10:08 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","7204","Login User with incorrect email and password","chromium","Sat May 02 03:09:57 UTC 2026","passed","Sat May 02 03:10:05 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","15763","Place Order: Register while Checkout","chromium","Sat May 02 03:09:49 UTC 2026","passed","Sat May 02 03:10:05 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2871","Verify Subscription in Cart page","chromium","Sat May 02 03:09:53 UTC 2026","passed","Sat May 02 03:09:56 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3613","Verify Product quantity in Cart","chromium","Sat May 02 03:10:05 UTC 2026","passed","Sat May 02 03:10:09 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5572","View & Cart Brand Products","chromium","Sat May 02 03:09:29 UTC 2026","passed","Sat May 02 03:09:35 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","3379","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Sat May 02 03:09:54 UTC 2026","passed","Sat May 02 03:09:57 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3791","Logout User","chromium","Sat May 02 03:10:02 UTC 2026","passed","Sat May 02 03:10:06 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","4327","Login User with correct email and password","chromium","Sat May 02 03:09:58 UTC 2026","passed","Sat May 02 03:10:02 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","3617","Add review on product","chromium","Sat May 02 03:10:12 UTC 2026","passed","Sat May 02 03:10:15 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","8111","Register user with existing email","chromium","Sat May 02 03:10:12 UTC 2026","passed","Sat May 02 03:10:20 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","21640","Place Order: Login before Checkout","chromium","Sat May 02 03:09:29 UTC 2026","passed","Sat May 02 03:09:51 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5283","View Category Products","chromium","Sat May 02 03:09:29 UTC 2026","passed","Sat May 02 03:09:34 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","2096","Verify Subscription in home page","chromium","Sat May 02 03:09:52 UTC 2026","passed","Sat May 02 03:09:54 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5585","Register user","chromium","Sat May 02 03:10:12 UTC 2026","passed","Sat May 02 03:10:18 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","4007","Search Product","chromium","Sat May 02 03:10:08 UTC 2026","passed","Sat May 02 03:10:12 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3531","Submit contact us form successfully","chromium","Sat May 02 03:09:50 UTC 2026","passed","Sat May 02 03:09:54 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","5496","Add Products in Cart","chromium","Sat May 02 03:10:06 UTC 2026","passed","Sat May 02 03:10:12 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","14533","Verify address details in checkout page","chromium","Sat May 02 03:09:36 UTC 2026","passed","Sat May 02 03:09:50 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","17430","Download Invoice after purchase order","chromium","Sat May 02 03:09:36 UTC 2026","passed","Sat May 02 03:09:53 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4632","Remove Products From Cart","chromium","Sat May 02 03:10:08 UTC 2026","passed","Sat May 02 03:10:12 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2449","Navigate to test cases page successfully","chromium","Sat May 02 03:10:15 UTC 2026","passed","Sat May 02 03:10:18 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","1634","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Sat May 02 03:09:56 UTC 2026","passed","Sat May 02 03:09:58 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","19196","Place Order: Register before Checkout","chromium","Sat May 02 03:09:29 UTC 2026","passed","Sat May 02 03:09:48 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","14028","Add to cart from Recommended items","chromium","Sat May 02 03:09:54 UTC 2026","passed","Sat May 02 03:10:08 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","11086","Search Products and Verify Cart After Login","chromium","Sat May 02 03:10:09 UTC 2026","passed","Sat May 02 03:10:20 UTC 2026","Products","features/products/products.feature.spec.js","",""
