"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2305","Verify all products and product detail page","chromium","Sat Apr 04 03:05:36 UTC 2026","passed","Sat Apr 04 03:05:38 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2605","Verify Subscription in Cart page","chromium","Sat Apr 04 03:05:27 UTC 2026","passed","Sat Apr 04 03:05:29 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5393","View Category Products","chromium","Sat Apr 04 03:05:03 UTC 2026","passed","Sat Apr 04 03:05:09 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","3555","Login User with correct email and password","chromium","Sat Apr 04 03:05:32 UTC 2026","passed","Sat Apr 04 03:05:36 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2602","Search Product","chromium","Sat Apr 04 03:05:41 UTC 2026","passed","Sat Apr 04 03:05:44 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2192","Verify Subscription in home page","chromium","Sat Apr 04 03:05:25 UTC 2026","passed","Sat Apr 04 03:05:27 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","7648","Login User with incorrect email and password","chromium","Sat Apr 04 03:05:31 UTC 2026","passed","Sat Apr 04 03:05:39 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","3305","Add review on product","chromium","Sat Apr 04 03:05:44 UTC 2026","passed","Sat Apr 04 03:05:47 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","14421","Search Products and Verify Cart After Login","chromium","Sat Apr 04 03:05:43 UTC 2026","passed","Sat Apr 04 03:05:57 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4869","Submit contact us form successfully","chromium","Sat Apr 04 03:05:24 UTC 2026","passed","Sat Apr 04 03:05:29 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","3027","Register user with existing email","chromium","Sat Apr 04 03:05:44 UTC 2026","passed","Sat Apr 04 03:05:47 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","15488","Place Order: Register while Checkout","chromium","Sat Apr 04 03:05:22 UTC 2026","passed","Sat Apr 04 03:05:38 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","16925","Download Invoice after purchase order","chromium","Sat Apr 04 03:05:10 UTC 2026","passed","Sat Apr 04 03:05:27 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3421","Verify Product quantity in Cart","chromium","Sat Apr 04 03:05:38 UTC 2026","passed","Sat Apr 04 03:05:41 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","1907","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Sat Apr 04 03:05:29 UTC 2026","passed","Sat Apr 04 03:05:31 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","11160","Logout User","chromium","Sat Apr 04 03:05:36 UTC 2026","passed","Sat Apr 04 03:05:47 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","20965","Place Order: Login before Checkout","chromium","Sat Apr 04 03:05:04 UTC 2026","passed","Sat Apr 04 03:05:24 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2741","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Sat Apr 04 03:05:29 UTC 2026","passed","Sat Apr 04 03:05:32 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3609","Remove Products From Cart","chromium","Sat Apr 04 03:05:39 UTC 2026","passed","Sat Apr 04 03:05:43 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","1998","Navigate to test cases page successfully","chromium","Sat Apr 04 03:05:47 UTC 2026","passed","Sat Apr 04 03:05:49 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","5721","Add Products in Cart","chromium","Sat Apr 04 03:05:38 UTC 2026","passed","Sat Apr 04 03:05:44 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","14486","Verify address details in checkout page","chromium","Sat Apr 04 03:05:10 UTC 2026","passed","Sat Apr 04 03:05:24 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5609","View & Cart Brand Products","chromium","Sat Apr 04 03:05:04 UTC 2026","passed","Sat Apr 04 03:05:09 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","18187","Place Order: Register before Checkout","chromium","Sat Apr 04 03:05:04 UTC 2026","passed","Sat Apr 04 03:05:22 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4102","Register user","chromium","Sat Apr 04 03:05:47 UTC 2026","passed","Sat Apr 04 03:05:51 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","8199","Add to cart from Recommended items","chromium","Sat Apr 04 03:05:27 UTC 2026","passed","Sat Apr 04 03:05:36 UTC 2026","Home","features/home/home.feature.spec.js","",""
