"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3102","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Wed May 20 03:12:53 UTC 2026","passed","Wed May 20 03:12:56 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","17770","Place Order: Register before Checkout","chromium","Wed May 20 03:12:29 UTC 2026","passed","Wed May 20 03:12:47 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4037","Login User with correct email and password","chromium","Wed May 20 03:12:56 UTC 2026","passed","Wed May 20 03:13:00 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","4833","Add Products in Cart","chromium","Wed May 20 03:13:03 UTC 2026","passed","Wed May 20 03:13:07 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","9456","Search Products and Verify Cart After Login","chromium","Wed May 20 03:13:06 UTC 2026","passed","Wed May 20 03:13:15 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","1852","Verify all products and product detail page","chromium","Wed May 20 03:13:00 UTC 2026","passed","Wed May 20 03:13:02 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","14801","Place Order: Register while Checkout","chromium","Wed May 20 03:12:48 UTC 2026","passed","Wed May 20 03:13:02 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3705","Search Product","chromium","Wed May 20 03:13:06 UTC 2026","passed","Wed May 20 03:13:09 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5561","Logout User","chromium","Wed May 20 03:13:00 UTC 2026","passed","Wed May 20 03:13:06 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","4014","Register user","chromium","Wed May 20 03:13:09 UTC 2026","passed","Wed May 20 03:13:13 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","3030","Add review on product","chromium","Wed May 20 03:13:07 UTC 2026","passed","Wed May 20 03:13:10 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3549","Remove Products From Cart","chromium","Wed May 20 03:13:04 UTC 2026","passed","Wed May 20 03:13:07 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3460","Verify Product quantity in Cart","chromium","Wed May 20 03:13:02 UTC 2026","passed","Wed May 20 03:13:06 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","7695","Login User with incorrect email and password","chromium","Wed May 20 03:12:56 UTC 2026","passed","Wed May 20 03:13:04 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","1883","Verify Subscription in home page","chromium","Wed May 20 03:12:50 UTC 2026","passed","Wed May 20 03:12:52 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","8016","Add to cart from Recommended items","chromium","Wed May 20 03:12:52 UTC 2026","passed","Wed May 20 03:13:00 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","16697","Download Invoice after purchase order","chromium","Wed May 20 03:12:35 UTC 2026","passed","Wed May 20 03:12:52 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1480","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Wed May 20 03:12:54 UTC 2026","passed","Wed May 20 03:12:56 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2678","Verify Subscription in Cart page","chromium","Wed May 20 03:12:52 UTC 2026","passed","Wed May 20 03:12:54 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4801","View Category Products","chromium","Wed May 20 03:12:29 UTC 2026","passed","Wed May 20 03:12:34 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","20477","Place Order: Login before Checkout","chromium","Wed May 20 03:12:29 UTC 2026","passed","Wed May 20 03:12:49 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5090","View & Cart Brand Products","chromium","Wed May 20 03:12:29 UTC 2026","passed","Wed May 20 03:12:34 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","1947","Navigate to test cases page successfully","chromium","Wed May 20 03:13:10 UTC 2026","passed","Wed May 20 03:13:12 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","7739","Register user with existing email","chromium","Wed May 20 03:13:07 UTC 2026","passed","Wed May 20 03:13:15 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","3456","Submit contact us form successfully","chromium","Wed May 20 03:12:49 UTC 2026","passed","Wed May 20 03:12:53 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","14299","Verify address details in checkout page","chromium","Wed May 20 03:12:35 UTC 2026","passed","Wed May 20 03:12:49 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
