"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6944","Navigate to test cases page successfully","chromium","Sun Apr 26 03:10:36 UTC 2026","passed","Sun Apr 26 03:10:43 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","2924","Search Product","chromium","Sun Apr 26 03:10:29 UTC 2026","passed","Sun Apr 26 03:10:32 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","8158","Add to cart from Recommended items","chromium","Sun Apr 26 03:10:16 UTC 2026","passed","Sun Apr 26 03:10:25 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","10191","Login User with correct email and password","chromium","Sun Apr 26 03:10:20 UTC 2026","passed","Sun Apr 26 03:10:30 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2667","Verify Product quantity in Cart","chromium","Sun Apr 26 03:10:27 UTC 2026","passed","Sun Apr 26 03:10:29 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2571","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Sun Apr 26 03:10:17 UTC 2026","passed","Sun Apr 26 03:10:20 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","21449","Place Order: Login before Checkout","chromium","Sun Apr 26 03:09:52 UTC 2026","passed","Sun Apr 26 03:10:14 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1959","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Sun Apr 26 03:10:18 UTC 2026","passed","Sun Apr 26 03:10:20 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4990","Add Products in Cart","chromium","Sun Apr 26 03:10:27 UTC 2026","passed","Sun Apr 26 03:10:32 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","14246","Search Products and Verify Cart After Login","chromium","Sun Apr 26 03:10:30 UTC 2026","passed","Sun Apr 26 03:10:45 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","15426","Place Order: Register while Checkout","chromium","Sun Apr 26 03:10:12 UTC 2026","passed","Sun Apr 26 03:10:27 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","18054","Place Order: Register before Checkout","chromium","Sun Apr 26 03:09:52 UTC 2026","passed","Sun Apr 26 03:10:10 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2168","Login User with incorrect email and password","chromium","Sun Apr 26 03:10:20 UTC 2026","passed","Sun Apr 26 03:10:22 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","4323","Remove Products From Cart","chromium","Sun Apr 26 03:10:27 UTC 2026","passed","Sun Apr 26 03:10:32 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","14255","Verify address details in checkout page","chromium","Sun Apr 26 03:09:58 UTC 2026","passed","Sun Apr 26 03:10:12 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2133","Verify Subscription in home page","chromium","Sun Apr 26 03:10:15 UTC 2026","passed","Sun Apr 26 03:10:17 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2926","Submit contact us form successfully","chromium","Sun Apr 26 03:10:13 UTC 2026","passed","Sun Apr 26 03:10:15 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","5501","View & Cart Brand Products","chromium","Sun Apr 26 03:09:52 UTC 2026","passed","Sun Apr 26 03:09:58 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","5269","Register user","chromium","Sun Apr 26 03:10:32 UTC 2026","passed","Sun Apr 26 03:10:38 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","7830","Register user with existing email","chromium","Sun Apr 26 03:10:32 UTC 2026","passed","Sun Apr 26 03:10:40 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","2492","Verify Subscription in Cart page","chromium","Sun Apr 26 03:10:16 UTC 2026","passed","Sun Apr 26 03:10:18 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4586","Logout User","chromium","Sun Apr 26 03:10:22 UTC 2026","passed","Sun Apr 26 03:10:27 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","17060","Download Invoice after purchase order","chromium","Sun Apr 26 03:09:59 UTC 2026","passed","Sun Apr 26 03:10:16 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2048","Verify all products and product detail page","chromium","Sun Apr 26 03:10:25 UTC 2026","passed","Sun Apr 26 03:10:27 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3877","Add review on product","chromium","Sun Apr 26 03:10:32 UTC 2026","passed","Sun Apr 26 03:10:36 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4480","View Category Products","chromium","Sun Apr 26 03:09:52 UTC 2026","passed","Sun Apr 26 03:09:57 UTC 2026","Category","features/category/category.feature.spec.js","",""
