"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18596","Place Order: Register before Checkout","chromium","Tue Mar 31 03:08:39 UTC 2026","passed","Tue Mar 31 03:08:57 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","16224","Place Order: Register while Checkout","chromium","Tue Mar 31 03:08:58 UTC 2026","passed","Tue Mar 31 03:09:14 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3769","Logout User","chromium","Tue Mar 31 03:09:11 UTC 2026","passed","Tue Mar 31 03:09:15 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","4987","Add Products in Cart","chromium","Tue Mar 31 03:09:15 UTC 2026","passed","Tue Mar 31 03:09:20 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","8561","Verify Product quantity in Cart","chromium","Tue Mar 31 03:09:14 UTC 2026","passed","Tue Mar 31 03:09:23 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2214","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Tue Mar 31 03:09:05 UTC 2026","passed","Tue Mar 31 03:09:08 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2774","Search Product","chromium","Tue Mar 31 03:09:17 UTC 2026","passed","Tue Mar 31 03:09:20 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5339","View Category Products","chromium","Tue Mar 31 03:08:39 UTC 2026","passed","Tue Mar 31 03:08:44 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","14454","Verify address details in checkout page","chromium","Tue Mar 31 03:08:45 UTC 2026","passed","Tue Mar 31 03:08:59 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7983","Register user with existing email","chromium","Tue Mar 31 03:09:20 UTC 2026","passed","Tue Mar 31 03:09:28 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","3098","Verify all products and product detail page","chromium","Tue Mar 31 03:09:14 UTC 2026","passed","Tue Mar 31 03:09:17 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3173","Add review on product","chromium","Tue Mar 31 03:09:20 UTC 2026","passed","Tue Mar 31 03:09:23 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4275","Register user","chromium","Tue Mar 31 03:09:23 UTC 2026","passed","Tue Mar 31 03:09:27 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","9308","Login User with correct email and password","chromium","Tue Mar 31 03:09:08 UTC 2026","passed","Tue Mar 31 03:09:17 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","6945","Navigate to test cases page successfully","chromium","Tue Mar 31 03:09:23 UTC 2026","passed","Tue Mar 31 03:09:30 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","3361","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Tue Mar 31 03:09:03 UTC 2026","passed","Tue Mar 31 03:09:06 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","9196","Search Products and Verify Cart After Login","chromium","Tue Mar 31 03:09:20 UTC 2026","passed","Tue Mar 31 03:09:29 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3051","Verify Subscription in Cart page","chromium","Tue Mar 31 03:09:02 UTC 2026","passed","Tue Mar 31 03:09:05 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3403","Remove Products From Cart","chromium","Tue Mar 31 03:09:17 UTC 2026","passed","Tue Mar 31 03:09:20 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","7417","Login User with incorrect email and password","chromium","Tue Mar 31 03:09:06 UTC 2026","passed","Tue Mar 31 03:09:14 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","8224","Add to cart from Recommended items","chromium","Tue Mar 31 03:09:03 UTC 2026","passed","Tue Mar 31 03:09:11 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3664","Submit contact us form successfully","chromium","Tue Mar 31 03:08:59 UTC 2026","passed","Tue Mar 31 03:09:03 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","1705","Verify Subscription in home page","chromium","Tue Mar 31 03:09:01 UTC 2026","passed","Tue Mar 31 03:09:03 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5878","View & Cart Brand Products","chromium","Tue Mar 31 03:08:39 UTC 2026","passed","Tue Mar 31 03:08:44 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","21622","Place Order: Login before Checkout","chromium","Tue Mar 31 03:08:39 UTC 2026","passed","Tue Mar 31 03:09:00 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","17108","Download Invoice after purchase order","chromium","Tue Mar 31 03:08:45 UTC 2026","passed","Tue Mar 31 03:09:02 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
