"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3100","Add review on product","chromium","Thu Apr 02 03:08:51 UTC 2026","passed","Thu Apr 02 03:08:54 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","6766","Navigate to test cases page successfully","chromium","Thu Apr 02 03:08:56 UTC 2026","passed","Thu Apr 02 03:09:03 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","21237","Place Order: Login before Checkout","chromium","Thu Apr 02 03:08:04 UTC 2026","passed","Thu Apr 02 03:08:25 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","8555","Add to cart from Recommended items","chromium","Thu Apr 02 03:08:28 UTC 2026","passed","Thu Apr 02 03:08:37 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","14599","Verify address details in checkout page","chromium","Thu Apr 02 03:08:10 UTC 2026","passed","Thu Apr 02 03:08:24 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3600","Verify Product quantity in Cart","chromium","Thu Apr 02 03:08:45 UTC 2026","passed","Thu Apr 02 03:08:49 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5487","View & Cart Brand Products","chromium","Thu Apr 02 03:08:04 UTC 2026","passed","Thu Apr 02 03:08:09 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","2565","Verify Subscription in Cart page","chromium","Thu Apr 02 03:08:28 UTC 2026","passed","Thu Apr 02 03:08:31 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","9961","Search Products and Verify Cart After Login","chromium","Thu Apr 02 03:08:50 UTC 2026","passed","Thu Apr 02 03:09:00 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4488","Add Products in Cart","chromium","Thu Apr 02 03:08:45 UTC 2026","passed","Thu Apr 02 03:08:50 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2626","Verify all products and product detail page","chromium","Thu Apr 02 03:08:43 UTC 2026","passed","Thu Apr 02 03:08:45 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3403","Submit contact us form successfully","chromium","Thu Apr 02 03:08:24 UTC 2026","passed","Thu Apr 02 03:08:28 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","10445","Login User with correct email and password","chromium","Thu Apr 02 03:08:37 UTC 2026","passed","Thu Apr 02 03:08:47 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","21047","Download Invoice after purchase order","chromium","Thu Apr 02 03:08:33 UTC 2026","passed","Thu Apr 02 03:08:54 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1968","Verify Subscription in home page","chromium","Thu Apr 02 03:08:26 UTC 2026","passed","Thu Apr 02 03:08:28 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4090","Remove Products From Cart","chromium","Thu Apr 02 03:08:47 UTC 2026","passed","Thu Apr 02 03:08:51 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","7884","Register user with existing email","chromium","Thu Apr 02 03:08:52 UTC 2026","passed","Thu Apr 02 03:09:00 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","15104","Place Order: Register while Checkout","chromium","Thu Apr 02 03:08:24 UTC 2026","passed","Thu Apr 02 03:08:39 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7676","Login User with incorrect email and password","chromium","Thu Apr 02 03:08:35 UTC 2026","passed","Thu Apr 02 03:08:43 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2240","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Thu Apr 02 03:08:31 UTC 2026","passed","Thu Apr 02 03:08:33 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","19448","Place Order: Register before Checkout","chromium","Thu Apr 02 03:08:04 UTC 2026","passed","Thu Apr 02 03:08:23 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4836","View Category Products","chromium","Thu Apr 02 03:08:04 UTC 2026","passed","Thu Apr 02 03:08:09 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","4117","Register user","chromium","Thu Apr 02 03:08:55 UTC 2026","passed","Thu Apr 02 03:08:59 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","2015","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Thu Apr 02 03:08:33 UTC 2026","passed","Thu Apr 02 03:08:35 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2687","Search Product","chromium","Thu Apr 02 03:08:49 UTC 2026","passed","Thu Apr 02 03:08:52 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5728","Logout User","chromium","Thu Apr 02 03:08:39 UTC 2026","passed","Thu Apr 02 03:08:45 UTC 2026","Login","features/login/login.feature.spec.js","",""
