"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8290","Add to cart from Recommended items","chromium","Sat May 16 03:10:55 UTC 2026","passed","Sat May 16 03:11:03 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","15969","Download Invoice after purchase order","chromium","Sat May 16 03:10:39 UTC 2026","passed","Sat May 16 03:10:54 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2967","Add review on product","chromium","Sat May 16 03:11:11 UTC 2026","passed","Sat May 16 03:11:13 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4969","View & Cart Brand Products","chromium","Sat May 16 03:10:32 UTC 2026","passed","Sat May 16 03:10:37 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","17783","Place Order: Register before Checkout","chromium","Sat May 16 03:10:32 UTC 2026","passed","Sat May 16 03:10:49 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2144","Verify Subscription in Cart page","chromium","Sat May 16 03:10:54 UTC 2026","passed","Sat May 16 03:10:56 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","13351","Search Products and Verify Cart After Login","chromium","Sat May 16 03:11:09 UTC 2026","passed","Sat May 16 03:11:22 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3788","Login User with correct email and password","chromium","Sat May 16 03:10:58 UTC 2026","passed","Sat May 16 03:11:02 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","1377","Verify Subscription in home page","chromium","Sat May 16 03:10:52 UTC 2026","passed","Sat May 16 03:10:54 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","7340","Verify Product quantity in Cart","chromium","Sat May 16 03:11:05 UTC 2026","passed","Sat May 16 03:11:12 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","8763","Logout User","chromium","Sat May 16 03:11:02 UTC 2026","passed","Sat May 16 03:11:10 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","3093","Submit contact us form successfully","chromium","Sat May 16 03:10:51 UTC 2026","passed","Sat May 16 03:10:55 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","4051","Add Products in Cart","chromium","Sat May 16 03:11:05 UTC 2026","passed","Sat May 16 03:11:09 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2731","Register user with existing email","chromium","Sat May 16 03:11:11 UTC 2026","passed","Sat May 16 03:11:13 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","13219","Verify address details in checkout page","chromium","Sat May 16 03:10:38 UTC 2026","passed","Sat May 16 03:10:51 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1761","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Sat May 16 03:10:56 UTC 2026","passed","Sat May 16 03:10:58 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2321","Remove Products From Cart","chromium","Sat May 16 03:11:06 UTC 2026","passed","Sat May 16 03:11:09 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2446","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Sat May 16 03:10:55 UTC 2026","passed","Sat May 16 03:10:57 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","14949","Place Order: Register while Checkout","chromium","Sat May 16 03:10:51 UTC 2026","passed","Sat May 16 03:11:06 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","18842","Place Order: Login before Checkout","chromium","Sat May 16 03:10:32 UTC 2026","passed","Sat May 16 03:10:51 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4081","Register user","chromium","Sat May 16 03:11:12 UTC 2026","passed","Sat May 16 03:11:16 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","7763","Login User with incorrect email and password","chromium","Sat May 16 03:10:57 UTC 2026","passed","Sat May 16 03:11:05 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","1944","Verify all products and product detail page","chromium","Sat May 16 03:11:03 UTC 2026","passed","Sat May 16 03:11:05 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","1770","Search Product","chromium","Sat May 16 03:11:09 UTC 2026","passed","Sat May 16 03:11:10 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","1572","Navigate to test cases page successfully","chromium","Sat May 16 03:11:13 UTC 2026","passed","Sat May 16 03:11:15 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","4467","View Category Products","chromium","Sat May 16 03:10:32 UTC 2026","passed","Sat May 16 03:10:36 UTC 2026","Category","features/category/category.feature.spec.js","",""
