"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4059","Remove Products From Cart","chromium","Fri May 01 03:11:43 UTC 2026","passed","Fri May 01 03:11:47 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","7655","Register user with existing email","chromium","Fri May 01 03:11:49 UTC 2026","passed","Fri May 01 03:11:57 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","1934","Navigate to test cases page successfully","chromium","Fri May 01 03:11:52 UTC 2026","passed","Fri May 01 03:11:54 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","2206","Verify Subscription in home page","chromium","Fri May 01 03:11:29 UTC 2026","passed","Fri May 01 03:11:32 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2763","Verify all products and product detail page","chromium","Fri May 01 03:11:41 UTC 2026","passed","Fri May 01 03:11:43 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5289","View & Cart Brand Products","chromium","Fri May 01 03:11:09 UTC 2026","passed","Fri May 01 03:11:14 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","13687","Verify address details in checkout page","chromium","Fri May 01 03:11:15 UTC 2026","passed","Fri May 01 03:11:29 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","19811","Place Order: Login before Checkout","chromium","Fri May 01 03:11:09 UTC 2026","passed","Fri May 01 03:11:29 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","8706","Add to cart from Recommended items","chromium","Fri May 01 03:11:32 UTC 2026","passed","Fri May 01 03:11:41 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2282","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Fri May 01 03:11:35 UTC 2026","passed","Fri May 01 03:11:37 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5288","View Category Products","chromium","Fri May 01 03:11:09 UTC 2026","passed","Fri May 01 03:11:14 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","3321","Submit contact us form successfully","chromium","Fri May 01 03:11:29 UTC 2026","passed","Fri May 01 03:11:32 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","3186","Add review on product","chromium","Fri May 01 03:11:49 UTC 2026","passed","Fri May 01 03:11:52 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2966","Verify Subscription in Cart page","chromium","Fri May 01 03:11:32 UTC 2026","passed","Fri May 01 03:11:35 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3355","Login User with correct email and password","chromium","Fri May 01 03:11:37 UTC 2026","passed","Fri May 01 03:11:40 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","4065","Register user","chromium","Fri May 01 03:11:52 UTC 2026","passed","Fri May 01 03:11:56 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","5543","Add Products in Cart","chromium","Fri May 01 03:11:43 UTC 2026","passed","Fri May 01 03:11:48 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","17939","Place Order: Register before Checkout","chromium","Fri May 01 03:11:09 UTC 2026","passed","Fri May 01 03:11:27 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3001","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Fri May 01 03:11:32 UTC 2026","passed","Fri May 01 03:11:35 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","15264","Place Order: Register while Checkout","chromium","Fri May 01 03:11:28 UTC 2026","passed","Fri May 01 03:11:43 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","8992","Verify Product quantity in Cart","chromium","Fri May 01 03:11:42 UTC 2026","passed","Fri May 01 03:11:51 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","7317","Login User with incorrect email and password","chromium","Fri May 01 03:11:35 UTC 2026","passed","Fri May 01 03:11:42 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","16711","Download Invoice after purchase order","chromium","Fri May 01 03:11:15 UTC 2026","passed","Fri May 01 03:11:32 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","9137","Search Products and Verify Cart After Login","chromium","Fri May 01 03:11:48 UTC 2026","passed","Fri May 01 03:11:57 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2697","Search Product","chromium","Fri May 01 03:11:46 UTC 2026","passed","Fri May 01 03:11:49 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5722","Logout User","chromium","Fri May 01 03:11:41 UTC 2026","passed","Fri May 01 03:11:46 UTC 2026","Login","features/login/login.feature.spec.js","",""
