"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14357","Verify address details in checkout page","chromium","Tue Apr 21 03:09:11 UTC 2026","passed","Tue Apr 21 03:09:26 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5378","Add Products in Cart","chromium","Tue Apr 21 03:09:42 UTC 2026","passed","Tue Apr 21 03:09:48 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3962","Submit contact us form successfully","chromium","Tue Apr 21 03:09:26 UTC 2026","passed","Tue Apr 21 03:09:30 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","9224","Login User with correct email and password","chromium","Tue Apr 21 03:09:33 UTC 2026","passed","Tue Apr 21 03:09:42 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2400","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Tue Apr 21 03:09:30 UTC 2026","passed","Tue Apr 21 03:09:33 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2437","Verify Subscription in Cart page","chromium","Tue Apr 21 03:09:28 UTC 2026","passed","Tue Apr 21 03:09:30 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5099","Logout User","chromium","Tue Apr 21 03:09:40 UTC 2026","passed","Tue Apr 21 03:09:45 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","13407","Add to cart from Recommended items","chromium","Tue Apr 21 03:09:29 UTC 2026","passed","Tue Apr 21 03:09:42 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","17373","Download Invoice after purchase order","chromium","Tue Apr 21 03:09:12 UTC 2026","passed","Tue Apr 21 03:09:29 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2957","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Tue Apr 21 03:09:30 UTC 2026","passed","Tue Apr 21 03:09:33 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","1797","Verify Subscription in home page","chromium","Tue Apr 21 03:09:26 UTC 2026","passed","Tue Apr 21 03:09:28 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4721","View & Cart Brand Products","chromium","Tue Apr 21 03:09:06 UTC 2026","passed","Tue Apr 21 03:09:11 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","3333","Register user with existing email","chromium","Tue Apr 21 03:09:48 UTC 2026","passed","Tue Apr 21 03:09:51 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","6756","Navigate to test cases page successfully","chromium","Tue Apr 21 03:09:51 UTC 2026","passed","Tue Apr 21 03:09:58 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","4145","Add review on product","chromium","Tue Apr 21 03:09:47 UTC 2026","passed","Tue Apr 21 03:09:51 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","19292","Place Order: Login before Checkout","chromium","Tue Apr 21 03:09:06 UTC 2026","passed","Tue Apr 21 03:09:25 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7046","Login User with incorrect email and password","chromium","Tue Apr 21 03:09:33 UTC 2026","passed","Tue Apr 21 03:09:40 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","3218","Verify Product quantity in Cart","chromium","Tue Apr 21 03:09:42 UTC 2026","passed","Tue Apr 21 03:09:45 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","15635","Search Products and Verify Cart After Login","chromium","Tue Apr 21 03:09:45 UTC 2026","passed","Tue Apr 21 03:10:01 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4129","Remove Products From Cart","chromium","Tue Apr 21 03:09:43 UTC 2026","passed","Tue Apr 21 03:09:47 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2167","Verify all products and product detail page","chromium","Tue Apr 21 03:09:40 UTC 2026","passed","Tue Apr 21 03:09:42 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","15358","Place Order: Register while Checkout","chromium","Tue Apr 21 03:09:25 UTC 2026","passed","Tue Apr 21 03:09:40 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3578","Search Product","chromium","Tue Apr 21 03:09:45 UTC 2026","passed","Tue Apr 21 03:09:49 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5283","Register user","chromium","Tue Apr 21 03:09:49 UTC 2026","passed","Tue Apr 21 03:09:54 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","4447","View Category Products","chromium","Tue Apr 21 03:09:06 UTC 2026","passed","Tue Apr 21 03:09:11 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","17974","Place Order: Register before Checkout","chromium","Tue Apr 21 03:09:06 UTC 2026","passed","Tue Apr 21 03:09:24 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
