"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3095","Add review on product","chromium","Fri Mar 20 03:03:30 UTC 2026","passed","Fri Mar 20 03:03:33 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5283","Add Products in Cart","chromium","Fri Mar 20 03:03:25 UTC 2026","passed","Fri Mar 20 03:03:30 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2730","Verify Subscription in Cart page","chromium","Fri Mar 20 03:03:11 UTC 2026","passed","Fri Mar 20 03:03:13 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2600","Register user with existing email","chromium","Fri Mar 20 03:03:30 UTC 2026","passed","Fri Mar 20 03:03:33 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","12969","Add to cart from Recommended items","chromium","Fri Mar 20 03:03:11 UTC 2026","passed","Fri Mar 20 03:03:24 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3575","Register user","chromium","Fri Mar 20 03:03:33 UTC 2026","passed","Fri Mar 20 03:03:36 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","10554","Logout User","chromium","Fri Mar 20 03:03:22 UTC 2026","passed","Fri Mar 20 03:03:33 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","17192","Download Invoice after purchase order","chromium","Fri Mar 20 03:02:53 UTC 2026","passed","Fri Mar 20 03:03:11 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4147","Remove Products From Cart","chromium","Fri Mar 20 03:03:25 UTC 2026","passed","Fri Mar 20 03:03:29 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5463","View & Cart Brand Products","chromium","Fri Mar 20 03:02:46 UTC 2026","passed","Fri Mar 20 03:02:52 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","4260","Submit contact us form successfully","chromium","Fri Mar 20 03:03:08 UTC 2026","passed","Fri Mar 20 03:03:12 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","2377","Search Product","chromium","Fri Mar 20 03:03:27 UTC 2026","passed","Fri Mar 20 03:03:30 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","20349","Place Order: Login before Checkout","chromium","Fri Mar 20 03:02:46 UTC 2026","passed","Fri Mar 20 03:03:07 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3575","Verify Product quantity in Cart","chromium","Fri Mar 20 03:03:24 UTC 2026","passed","Fri Mar 20 03:03:27 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4989","View Category Products","chromium","Fri Mar 20 03:02:46 UTC 2026","passed","Fri Mar 20 03:02:51 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","14993","Verify address details in checkout page","chromium","Fri Mar 20 03:02:53 UTC 2026","passed","Fri Mar 20 03:03:08 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","15529","Place Order: Register while Checkout","chromium","Fri Mar 20 03:03:07 UTC 2026","passed","Fri Mar 20 03:03:22 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2641","Verify all products and product detail page","chromium","Fri Mar 20 03:03:22 UTC 2026","passed","Fri Mar 20 03:03:25 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2379","Verify Subscription in home page","chromium","Fri Mar 20 03:03:08 UTC 2026","passed","Fri Mar 20 03:03:11 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2626","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Fri Mar 20 03:03:12 UTC 2026","passed","Fri Mar 20 03:03:15 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","18985","Place Order: Register before Checkout","chromium","Fri Mar 20 03:02:46 UTC 2026","passed","Fri Mar 20 03:03:05 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2001","Navigate to test cases page successfully","chromium","Fri Mar 20 03:03:33 UTC 2026","passed","Fri Mar 20 03:03:35 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","1806","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Fri Mar 20 03:03:14 UTC 2026","passed","Fri Mar 20 03:03:15 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","6829","Login User with incorrect email and password","chromium","Fri Mar 20 03:03:15 UTC 2026","passed","Fri Mar 20 03:03:22 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","9181","Login User with correct email and password","chromium","Fri Mar 20 03:03:15 UTC 2026","passed","Fri Mar 20 03:03:25 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","6724","Search Products and Verify Cart After Login","chromium","Fri Mar 20 03:04:01 UTC 2026","passed","Fri Mar 20 03:04:08 UTC 2026","Products","features/products/products.feature.spec.js","",""
