"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9577","Logout User","chromium","Wed May 13 03:12:49 UTC 2026","passed","Wed May 13 03:12:58 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","3844","Verify Subscription in Cart page","chromium","Wed May 13 03:12:38 UTC 2026","passed","Wed May 13 03:12:42 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2862","Verify all products and product detail page","chromium","Wed May 13 03:12:52 UTC 2026","passed","Wed May 13 03:12:54 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3070","Search Product","chromium","Wed May 13 03:12:58 UTC 2026","passed","Wed May 13 03:13:01 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","28537","Place Order: Login before Checkout","chromium","Wed May 13 03:12:08 UTC 2026","passed","Wed May 13 03:12:37 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","10329","Verify Product quantity in Cart","chromium","Wed May 13 03:12:53 UTC 2026","passed","Wed May 13 03:13:03 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","9598","Register user","chromium","Wed May 13 03:13:03 UTC 2026","passed","Wed May 13 03:13:13 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","12274","Submit contact us form successfully","chromium","Wed May 13 03:12:36 UTC 2026","passed","Wed May 13 03:12:49 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","12633","Add to cart from Recommended items","chromium","Wed May 13 03:12:40 UTC 2026","passed","Wed May 13 03:12:53 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","7109","Login User with incorrect email and password","chromium","Wed May 13 03:12:44 UTC 2026","passed","Wed May 13 03:12:52 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","7079","Navigate to test cases page successfully","chromium","Wed May 13 03:13:05 UTC 2026","passed","Wed May 13 03:13:12 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","7385","Login User with correct email and password","chromium","Wed May 13 03:12:46 UTC 2026","passed","Wed May 13 03:12:53 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","17435","Verify address details in checkout page","chromium","Wed May 13 03:12:19 UTC 2026","passed","Wed May 13 03:12:36 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2976","Verify Subscription in home page","chromium","Wed May 13 03:12:37 UTC 2026","passed","Wed May 13 03:12:40 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","7970","Register user with existing email","chromium","Wed May 13 03:13:01 UTC 2026","passed","Wed May 13 03:13:09 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","1686","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Wed May 13 03:12:42 UTC 2026","passed","Wed May 13 03:12:44 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","19177","Download Invoice after purchase order","chromium","Wed May 13 03:12:19 UTC 2026","passed","Wed May 13 03:12:38 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","1734","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Wed May 13 03:12:44 UTC 2026","passed","Wed May 13 03:12:46 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","6798","Add Products in Cart","chromium","Wed May 13 03:12:53 UTC 2026","passed","Wed May 13 03:13:00 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","10193","View & Cart Brand Products","chromium","Wed May 13 03:12:08 UTC 2026","passed","Wed May 13 03:12:19 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","9956","View Category Products","chromium","Wed May 13 03:12:08 UTC 2026","passed","Wed May 13 03:12:18 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","4503","Remove Products From Cart","chromium","Wed May 13 03:12:54 UTC 2026","passed","Wed May 13 03:12:59 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","22127","Search Products and Verify Cart After Login","chromium","Wed May 13 03:12:59 UTC 2026","passed","Wed May 13 03:13:21 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4872","Add review on product","chromium","Wed May 13 03:13:00 UTC 2026","passed","Wed May 13 03:13:05 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","15919","Place Order: Register while Checkout","chromium","Wed May 13 03:12:28 UTC 2026","passed","Wed May 13 03:12:44 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","19580","Place Order: Register before Checkout","chromium","Wed May 13 03:12:09 UTC 2026","passed","Wed May 13 03:12:28 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
