"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2849","Search Product","chromium","Sat Mar 14 18:31:32 UTC 2026","passed","Sat Mar 14 18:31:35 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","1784","Verify Subscription in home page","chromium","Sat Mar 14 18:31:19 UTC 2026","passed","Sat Mar 14 18:31:21 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3975","Register user","chromium","Sat Mar 14 18:31:38 UTC 2026","passed","Sat Mar 14 18:31:42 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","15262","Download Invoice after purchase order","chromium","Sat Mar 14 18:31:05 UTC 2026","passed","Sat Mar 14 18:31:20 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2149","Login User with incorrect email and password","chromium","Sat Mar 14 18:31:25 UTC 2026","passed","Sat Mar 14 18:31:27 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2469","Verify all products and product detail page","chromium","Sat Mar 14 18:31:30 UTC 2026","passed","Sat Mar 14 18:31:32 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3517","Remove Products From Cart","chromium","Sat Mar 14 18:31:32 UTC 2026","passed","Sat Mar 14 18:31:36 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","8497","Add to cart from Recommended items","chromium","Sat Mar 14 18:31:21 UTC 2026","passed","Sat Mar 14 18:31:30 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","13280","Verify address details in checkout page","chromium","Sat Mar 14 18:31:05 UTC 2026","passed","Sat Mar 14 18:31:18 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2372","Verify Subscription in Cart page","chromium","Sat Mar 14 18:31:21 UTC 2026","passed","Sat Mar 14 18:31:23 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","2898","Add review on product","chromium","Sat Mar 14 18:31:36 UTC 2026","passed","Sat Mar 14 18:31:39 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4741","Login User with correct email and password","chromium","Sat Mar 14 18:31:25 UTC 2026","passed","Sat Mar 14 18:31:30 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","5171","View & Cart Brand Products","chromium","Sat Mar 14 18:30:57 UTC 2026","passed","Sat Mar 14 18:31:02 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","6625","Navigate to test cases page successfully","chromium","Sat Mar 14 18:31:39 UTC 2026","passed","Sat Mar 14 18:31:45 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","3341","Submit contact us form successfully","chromium","Sat Mar 14 18:31:18 UTC 2026","passed","Sat Mar 14 18:31:22 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","19252","Place Order: Login before Checkout","chromium","Sat Mar 14 18:30:57 UTC 2026","passed","Sat Mar 14 18:31:16 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3139","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Sat Mar 14 18:31:22 UTC 2026","passed","Sat Mar 14 18:31:25 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","7886","Register user with existing email","chromium","Sat Mar 14 18:31:36 UTC 2026","passed","Sat Mar 14 18:31:44 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","5330","Logout User","chromium","Sat Mar 14 18:31:27 UTC 2026","passed","Sat Mar 14 18:31:32 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","14828","Place Order: Register while Checkout","chromium","Sat Mar 14 18:31:17 UTC 2026","passed","Sat Mar 14 18:31:32 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","2011","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Sat Mar 14 18:31:23 UTC 2026","passed","Sat Mar 14 18:31:25 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4239","Add Products in Cart","chromium","Sat Mar 14 18:31:32 UTC 2026","passed","Sat Mar 14 18:31:36 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","7896","Verify Product quantity in Cart","chromium","Sat Mar 14 18:31:30 UTC 2026","passed","Sat Mar 14 18:31:38 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","8403","Search Products and Verify Cart After Login","chromium","Sat Mar 14 18:31:35 UTC 2026","passed","Sat Mar 14 18:31:44 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5002","View Category Products","chromium","Sat Mar 14 18:30:57 UTC 2026","passed","Sat Mar 14 18:31:02 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","17494","Place Order: Register before Checkout","chromium","Sat Mar 14 18:30:57 UTC 2026","passed","Sat Mar 14 18:31:14 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
