"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2429","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Wed Mar 25 03:06:55 UTC 2026","passed","Wed Mar 25 03:06:58 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","15587","Place Order: Register while Checkout","chromium","Wed Mar 25 03:06:50 UTC 2026","passed","Wed Mar 25 03:07:06 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","15394","Search Products and Verify Cart After Login","chromium","Wed Mar 25 03:07:08 UTC 2026","passed","Wed Mar 25 03:07:23 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2976","Verify Subscription in Cart page","chromium","Wed Mar 25 03:06:54 UTC 2026","passed","Wed Mar 25 03:06:57 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","14430","Verify address details in checkout page","chromium","Wed Mar 25 03:06:37 UTC 2026","passed","Wed Mar 25 03:06:51 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","4361","Search Product","chromium","Wed Mar 25 03:07:07 UTC 2026","passed","Wed Mar 25 03:07:11 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","2195","Verify all products and product detail page","chromium","Wed Mar 25 03:07:02 UTC 2026","passed","Wed Mar 25 03:07:05 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5566","View Category Products","chromium","Wed Mar 25 03:06:29 UTC 2026","passed","Wed Mar 25 03:06:35 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","1976","Navigate to test cases page successfully","chromium","Wed Mar 25 03:07:14 UTC 2026","passed","Wed Mar 25 03:07:16 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","1713","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Wed Mar 25 03:06:57 UTC 2026","passed","Wed Mar 25 03:06:58 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4765","Logout User","chromium","Wed Mar 25 03:07:02 UTC 2026","passed","Wed Mar 25 03:07:07 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","3884","Add review on product","chromium","Wed Mar 25 03:07:10 UTC 2026","passed","Wed Mar 25 03:07:14 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4162","Submit contact us form successfully","chromium","Wed Mar 25 03:06:51 UTC 2026","passed","Wed Mar 25 03:06:55 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","1843","Verify Subscription in home page","chromium","Wed Mar 25 03:06:52 UTC 2026","passed","Wed Mar 25 03:06:54 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3709","Login User with correct email and password","chromium","Wed Mar 25 03:06:59 UTC 2026","passed","Wed Mar 25 03:07:02 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","19192","Place Order: Register before Checkout","chromium","Wed Mar 25 03:06:29 UTC 2026","passed","Wed Mar 25 03:06:48 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","20803","Place Order: Login before Checkout","chromium","Wed Mar 25 03:06:29 UTC 2026","passed","Wed Mar 25 03:06:50 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","7034","Login User with incorrect email and password","chromium","Wed Mar 25 03:06:58 UTC 2026","passed","Wed Mar 25 03:07:05 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","5647","Add Products in Cart","chromium","Wed Mar 25 03:07:05 UTC 2026","passed","Wed Mar 25 03:07:10 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5511","View & Cart Brand Products","chromium","Wed Mar 25 03:06:29 UTC 2026","passed","Wed Mar 25 03:06:35 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","8245","Add to cart from Recommended items","chromium","Wed Mar 25 03:06:54 UTC 2026","passed","Wed Mar 25 03:07:02 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","5005","Register user","chromium","Wed Mar 25 03:07:11 UTC 2026","passed","Wed Mar 25 03:07:16 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","17173","Download Invoice after purchase order","chromium","Wed Mar 25 03:06:37 UTC 2026","passed","Wed Mar 25 03:06:54 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3033","Verify Product quantity in Cart","chromium","Wed Mar 25 03:07:05 UTC 2026","passed","Wed Mar 25 03:07:08 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","4163","Remove Products From Cart","chromium","Wed Mar 25 03:07:06 UTC 2026","passed","Wed Mar 25 03:07:10 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","8506","Register user with existing email","chromium","Wed Mar 25 03:07:11 UTC 2026","passed","Wed Mar 25 03:07:19 UTC 2026","Register","features/register/register.feature.spec.js","",""
