"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2406","Add review on product","chromium","Wed Apr 22 03:10:02 UTC 2026","passed","Wed Apr 22 03:10:05 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","5445","View Category Products","chromium","Wed Apr 22 03:09:20 UTC 2026","passed","Wed Apr 22 03:09:26 UTC 2026","Category","features/category/category.feature.spec.js","",""
"","17240","Download Invoice after purchase order","chromium","Wed Apr 22 03:09:26 UTC 2026","passed","Wed Apr 22 03:09:43 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","8313","Verify Product quantity in Cart","chromium","Wed Apr 22 03:09:56 UTC 2026","passed","Wed Apr 22 03:10:05 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","7329","Login User with incorrect email and password","chromium","Wed Apr 22 03:09:47 UTC 2026","passed","Wed Apr 22 03:09:54 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","5437","Add Products in Cart","chromium","Wed Apr 22 03:09:57 UTC 2026","passed","Wed Apr 22 03:10:02 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3122","Submit contact us form successfully","chromium","Wed Apr 22 03:09:40 UTC 2026","passed","Wed Apr 22 03:09:43 UTC 2026","Contact Us","features/contact_us/contact_us.feature.spec.js","",""
"","1608","Verify Subscription in home page","chromium","Wed Apr 22 03:09:41 UTC 2026","passed","Wed Apr 22 03:09:43 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","1862","Search Product","chromium","Wed Apr 22 03:10:01 UTC 2026","passed","Wed Apr 22 03:10:02 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","10908","Logout User","chromium","Wed Apr 22 03:09:53 UTC 2026","passed","Wed Apr 22 03:10:04 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","3173","Register user with existing email","chromium","Wed Apr 22 03:10:04 UTC 2026","passed","Wed Apr 22 03:10:07 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","13618","Add to cart from Recommended items","chromium","Wed Apr 22 03:09:43 UTC 2026","passed","Wed Apr 22 03:09:57 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","3530","Remove Products From Cart","chromium","Wed Apr 22 03:09:57 UTC 2026","passed","Wed Apr 22 03:10:01 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","15457","Place Order: Register while Checkout","chromium","Wed Apr 22 03:09:38 UTC 2026","passed","Wed Apr 22 03:09:53 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","3079","Verify Subscription in Cart page","chromium","Wed Apr 22 03:09:43 UTC 2026","passed","Wed Apr 22 03:09:46 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","4683","Register user","chromium","Wed Apr 22 03:10:05 UTC 2026","passed","Wed Apr 22 03:10:09 UTC 2026","Register","features/register/register.feature.spec.js","",""
"","7471","Navigate to test cases page successfully","chromium","Wed Apr 22 03:10:05 UTC 2026","passed","Wed Apr 22 03:10:12 UTC 2026","Test Cases Page","features/test_cases/test_cases.feature.spec.js","",""
"","17214","Place Order: Register before Checkout","chromium","Wed Apr 22 03:09:20 UTC 2026","passed","Wed Apr 22 03:09:37 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","20459","Place Order: Login before Checkout","chromium","Wed Apr 22 03:09:20 UTC 2026","passed","Wed Apr 22 03:09:41 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","13982","Verify address details in checkout page","chromium","Wed Apr 22 03:09:26 UTC 2026","passed","Wed Apr 22 03:09:40 UTC 2026","Checkout","features/checkout/checkout.feature.spec.js","",""
"","5390","View & Cart Brand Products","chromium","Wed Apr 22 03:09:20 UTC 2026","passed","Wed Apr 22 03:09:26 UTC 2026","Brand Products","features/brand/brand.feature.spec.js","",""
"","8789","Search Products and Verify Cart After Login","chromium","Wed Apr 22 03:10:02 UTC 2026","passed","Wed Apr 22 03:10:11 UTC 2026","Products","features/products/products.feature.spec.js","",""
"","3288","Verify Scroll Up using Arrow button and Scroll Down functionality","chromium","Wed Apr 22 03:09:43 UTC 2026","passed","Wed Apr 22 03:09:47 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","1462","Verify Scroll Up without Arrow button and Scroll Down functionality","chromium","Wed Apr 22 03:09:46 UTC 2026","passed","Wed Apr 22 03:09:47 UTC 2026","Home","features/home/home.feature.spec.js","",""
"","8818","Login User with correct email and password","chromium","Wed Apr 22 03:09:47 UTC 2026","passed","Wed Apr 22 03:09:56 UTC 2026","Login","features/login/login.feature.spec.js","",""
"","2799","Verify all products and product detail page","chromium","Wed Apr 22 03:09:54 UTC 2026","passed","Wed Apr 22 03:09:57 UTC 2026","Products","features/products/products.feature.spec.js","",""
